Company,Date,Title,Positive,Negative,Neutral,ConfidenceScore
RMD,2023-09-26,"""ResMed (RMD)'s Hidden Bargain: An In-Depth Look at the 25% Margin of Safety Based on its Valuation""",0.1176937296986579,0.0106122381985187,0.871694028377533,0.2432508501693828
RMS,2023-09-19,"""Calculating The Fair Value Of Ramelius Resources Limited (ASX:RMS)""",0.0390861928462982,0.019010491669178,0.9419033527374268,0.18361051651904814
S32,2023-09-14,"""South32 Ltd (SOUHY): A Comprehensive Analysis of Its Dividend Performance and Sustainability""",0.0800524055957794,0.0122949471697211,0.9076526165008544,0.15701312712132123
S32,2023-09-05,"""South African miners join race to buy Botswana's Khoemacau copper mine -sources""",0.2539471983909607,0.0116215469315648,0.7344312071800232,0.11141801567235982
SDF,2023-09-14,"""Institutions own 35% of Steadfast Group Limited (ASX:SDF) shares but individual investors control 56% of the company""",0.02466656640172,0.025181146338582,0.9501523375511168,0.16436507431187866
SEK,2023-09-29,"""Institutions own 41% of SEEK Limited (ASX:SEK) shares but individual investors control 54% of the company""",0.0230436492711305,0.0267916768789291,0.9501647353172302,0.4324386069216246
SEK,2023-09-14,"""Estimating The Fair Value Of SEEK Limited (ASX:SEK)""",0.0620901696383953,0.0149989062920212,0.9229109287261964,0.15965263399161533
SFR,2023-09-05,"""South African miners join race to buy Botswana's Khoemacau copper mine -sources""",0.2539471983909607,0.0116215469315648,0.7344312071800232,0.11141801567235982
SGP,2023-09-01,"""MD, CEO & Director of Stockland Picks Up 32% More Stock""",0.9226275086402892,0.0248840153217315,0.0524883456528186,0.26867529018024333
SHL,2023-09-19,"""Investors Met With Slowing Returns on Capital At Sonic Healthcare (ASX:SHL)""",0.0100043937563896,0.9711291790008544,0.0188664477318525,-0.37861534231691635
SHL,2023-09-02,"""Sonic Healthcare Limited (ASX:SHL) Goes Ex-Dividend Soon""",0.0182411912828683,0.7290465831756592,0.2527123093605041,-0.21434997777734857
SMR,2023-09-25,"""Are Robust Financials Driving The Recent Rally In Stanmore Resources Limited's (ASX:SMR) Stock?""",0.6254117488861084,0.1138719394803047,0.2607162594795227,0.3213980610511379
SOL,2023-09-28,"""Australia's Soul Patts slumps after reallocating $637 million to private markets""",0.0135758547112345,0.9627627730369568,0.0236614067107439,-0.6944865391064621
SOL,2023-09-28,"""Washington H. Soul Pattinson Full Year 2023 Earnings: EPS Beats Expectations, Revenues Lag""",0.023967869579792,0.9407922625541688,0.0352398790419101,-0.6786381658468035
SPK,2023-09-04,"""Spark New Zealand's (NZSE:SPK) Upcoming Dividend Will Be Larger Than Last Year's""",0.3619543015956878,0.0163689833134412,0.6216767430305481,0.09328310149215016
SPK,2023-09-26,"""Are Spark New Zealand Limited's (NZSE:SPK) Fundamentals Good Enough to Warrant Buying Given The Stock's Recent Weakness?""",0.5323005318641663,0.2287567406892776,0.2389426380395889,0.297082583352272
SPK,2023-09-09,"""Spark New Zealand Limited (NZSE:SPK) Stock Goes Ex-Dividend In Just Four Days""",0.0239753015339374,0.7058538794517517,0.2701708078384399,-0.22511726408737262
SUL,2023-09-02,"""Is It Smart To Buy Super Retail Group Limited (ASX:SUL) Before It Goes Ex-Dividend?""",0.0440429002046585,0.0190439615398645,0.9369131922721864,0.13773284627990623
SUL,2023-09-03,"""Super Retail Group (ASX:SUL) Is Increasing Its Dividend To A$0.69""",0.9501177668571472,0.0177831519395113,0.0320990085601806,0.28216046787340443
SUN,2023-09-14,"""Is Suncorp Group Limited's (ASX:SUN) ROE Of 8.7% Impressive?""",0.037125963717699,0.027495564892888,0.9353784918785096,0.161809374403684
SUN,2023-09-26,"""Suncorp banking chief executive Clive van Horen to depart by year-end""",0.0151978516951203,0.3770463466644287,0.6077558398246765,0.16959749627736484
SUN,2023-09-19,"""Suncorp Group Limited's (ASX:SUN) CEO Looks Due For A Compensation Raise""",0.0164445973932743,0.8263431787490845,0.1572122573852539,-0.32216744410380665
SVW,2023-09-02,"""Seven Group Holdings (ASX:SVW) Is Due To Pay A Dividend Of A$0.23""",0.0334778241813182,0.0190817546099424,0.9474403858184814,0.13928041796790253
SVW,2023-09-16,"""Returns On Capital At Seven Group Holdings (ASX:SVW) Have Hit The Brakes""",0.1280138492584228,0.8565953373908997,0.0153908235952258,-0.30895146132561485
TAH,2023-09-21,"""Retail investors account for 55% of Tabcorp Holdings Limited's (ASX:TAH) ownership, while institutions account for 44%""",0.0320369228720665,0.0164381247013807,0.9515249729156494,0.19840836747745225
TCL,2023-09-15,"""Here's Why Transurban Group (ASX:TCL) Has Caught The Eye Of Investors""",0.3347569108009338,0.0104392496868968,0.6548038125038147,0.11555850777660713
TLS,2023-09-27,"""Does Telstra Group (ASX:TLS) Deserve A Spot On Your Watchlist?""",0.175031766295433,0.0108849192038178,0.8140832781791687,0.25290919018676405
TLS,2023-09-11,"""Telstra Group Limited (ASX:TLS) Stock's Been Sliding But Fundamentals Look Decent: Will The Market Correct The Share Price In The Future?""",0.0286647230386734,0.9225986003875732,0.0487367026507854,-0.30303557265863246
TLX,2023-09-06,"""Telix to Showcase New ZIRCON Phase III Kidney Cancer Imaging Data and Theranostic Pipeline at EANM""",0.2187429964542389,0.0066829724237322,0.7745740413665771,0.11886910536987133
TLX,2023-09-27,"""HRH Princess Astrid of Belgium visits Telix's New European Manufacturing Facility in Brussels South""",0.1029500886797905,0.021980719640851,0.875069260597229,0.2718555508841536
TNE,2023-09-20,"""Shareholders Are Optimistic That Technology One (ASX:TNE) Will Multiply In Value""",0.9283093214035034,0.0110748624429106,0.0606158636510372,0.37357915295639055
TPG,2023-09-09,"""TPG Telecom (ASX:TPG) Has Announced A Dividend Of A$0.09""",0.2692875564098358,0.0143367638811469,0.7163755893707275,0.11423647119668533
TWE,2023-09-20,"""Does The Market Have A Low Tolerance For Treasury Wine Estates Limited's (ASX:TWE) Mixed Fundamentals?""",0.0713182091712951,0.3370119631290436,0.5916697978973389,0.11905272134625604
TWE,2023-09-03,"""Retail investors account for 59% of Treasury Wine Estates Limited's (ASX:TWE) ownership, while institutions account for 40%""",0.0334098599851131,0.0157413631677627,0.9508488178253174,0.14118878557651657
VEA,2023-09-21,"""A Look At The Fair Value Of Viva Energy Group Limited (ASX:VEA)""",0.0694848746061325,0.0124257458373904,0.9180893301963806,0.19143649445644056
VNT,2023-09-19,"""Does Ventia Services Group (ASX:VNT) Deserve A Spot On Your Watchlist?""",0.2174133658409118,0.010093605145812,0.7724930047988892,0.15058640486442298
VUK,2023-09-18,"""UK's lowest mortgage rate deal falls below 5% after interest rate pause""",0.0136487986892461,0.9361066222190856,0.0502445846796035,-0.3547124996922891
WBC,2023-09-30,"""10 Best ASX Stocks To Invest In""",0.2146814912557602,0.0080512436106801,0.7772672772407532,0.5606798231602509
WBC,2023-09-26,"""Westpac expands customer access with nationwide technology integration""",0.8981375098228455,0.0066718710586428,0.0951906740665435,0.5012600883364052
WBC,2023-09-25,"""Westpac enhances branch access with technology integration nationwide""",0.9092382192611694,0.0074064275249838,0.0833553001284599,0.46725601369753894
WBC,2023-09-21,"""Big four banks grilled over regional branch closures in Australia""",0.0101520810276269,0.963413417339325,0.026434488594532,-0.4017746013632241
WBC,2023-09-11,"""Australia consumer sentiment worsens in September- Westpac""",0.0141638182103633,0.9495065212249756,0.0363296866416931,-0.3118737143993526
WBC,2023-09-04,"""Australia sues Westpac for negligence over financial hardship notices""",0.0209578238427639,0.9334841966629028,0.0455580130219459,-0.28014012759793705
WDS,2023-09-08,"""Explainer-Chevron Australia LNG workers start strike. What happens now?""",0.0097467303276062,0.9176548719406128,0.0725984275341034,-0.28874742874954523
WDS,2023-09-20,"""TIMELINE-Chevron, LNG workers dispute heads to Australia's labour tribunal as latest talks fail""",0.0312607586383819,0.4310415387153625,0.5376976728439331,0.10819273087981127
WDS,2023-09-21,"""TIMELINE-Chevron accepts Australian labour tribunal's terms to end strike at LNG plants""",0.0728588849306106,0.563701331615448,0.3634397685527801,-0.23508171437262237
WDS,2023-09-22,"""TIMELINE-Union calls off strike at Chevron's Australia LNG facilities""",0.0123221548274159,0.9236783981323242,0.0639994367957115,-0.40114843136210326
WDS,2023-09-22,"""Roundhill Investments Launches LNG ETF (NYSE Arca: LNGG)""",0.0595661997795105,0.0116841541603207,0.9287496209144592,0.2016754177164433
WDS,2023-09-26,"""KBR Boosts Backlog With New EPCm Contract by Woodside Energy""",0.914766788482666,0.0436593554913997,0.04157380387187,0.510541065468333
WDS,2023-09-14,"""TIMELINE-Chevron LNG workers escalate strike action; fault at Australia plant hits output""",0.0113577926531434,0.9593823552131652,0.0292598493397235,-0.33192351557969746
WDS,2023-09-08,"""TIMELINE-Chevron LNG workers go on strike, threatening global supply""",0.0082778595387935,0.9567694067955016,0.0349527634680271,-0.3010551292929959
WDS,2023-09-25,"""Do Fundamentals Have Any Role To Play In Driving Woodside Energy Group Ltd's (ASX:WDS) Stock Up Recently?""",0.5060584545135498,0.0167360287159681,0.4772055149078369,0.26006260091671113
WOW,2023-09-16,"""Here's Why We Think Woolworths Group (ASX:WOW) Might Deserve Your Attention Today""",0.3202220797538757,0.0096409516409039,0.6701369285583496,0.12085040294346157
XRO,2023-09-05,"""Is Xero Limited (ASX:XRO) Expensive For A Reason? A Look At Its Intrinsic Value""",0.0491955764591693,0.0209671631455421,0.9298372864723206,0.141062395421227
ZIM,2023-09-26,"""Will Weakness in Zimplats Holdings Limited's (ASX:ZIM) Stock Prove Temporary Given Strong Fundamentals?""",0.2001721262931823,0.7642784118652344,0.035549484193325,-0.42655190330569814
