Company,Date,Title,Positive,Negative,Neutral
CPU,04/02/2023,"""Is Computershare Limited (ASX:CPU) Potentially Undervalued?""",0.09375510364770889,0.7326626777648926,0.17358224093914032
CPU,20/12/2022,"""While institutions own 46% of Computershare Limited (ASX:CPU), individual investors are its largest shareholders with 48% ownership""",0.03041580691933632,0.01695885881781578,0.9526253342628479
CPU,28/11/2022,"""A Note On Computershare Limited's (ASX:CPU) ROE and Debt To Equity""",0.028790149837732315,0.024561291560530663,0.9466485977172852
CPU,22/10/2022,"""A Look At The Intrinsic Value Of Computershare Limited (ASX:CPU)""",0.07162195444107056,0.011958525516092777,0.916419506072998
CPU,07/10/2022,"""Investors more bullish on Computershare (ASX:CPU) this week as stock increases 3.9%, despite earnings trending downwards over past five years""",0.7695967555046082,0.21128416061401367,0.01911904290318489
CPU,11/09/2022,"""Computershare's (ASX:CPU) Returns On Capital Not Reflecting Well On The Business""",0.013050638139247894,0.9663774967193604,0.020571762695908546
CQR,01/03/2023,"""Quite a few insiders invested in Charter Hall Retail REIT (ASX:CQR) last year which is positive news for shareholders""",0.9301648736000061,0.01481565460562706,0.05501948669552803
CQR,01/03/2023,"""Independent Chairman of Charter Hall Retail Management Limited Roger Davis Just Bought 117% More Shares In Charter Hall Retail REIT (ASX:CQR)""",0.1119348406791687,0.009684639982879162,0.878380537033081
CQR,11/10/2022,"""With 62% ownership, Charter Hall Retail REIT (ASX:CQR) boasts of strong institutional backing""",0.9043463468551636,0.008412818424403667,0.08724090456962585
CSL,28/08/2023,"""CSL Seqirus Announces Third U.S. Government Award in Relation to Influenza A(H5N8) Candidate Vaccine""",0.8688610792160034,0.019462352618575096,0.11167646199464798
CSL,28/08/2023,"""Ferinject® granted upgraded recommendations in 2023 ESC heart failure guidelines""",0.8211622834205627,0.01030097808688879,0.1685367077589035
CSL,17/08/2023,"""Investing in CSL (ASX:CSL) five years ago would have delivered you a 31% gain""",0.8953713774681091,0.010269781574606895,0.09435885399580002
CSL,17/08/2023,"""CSL Appoints Jeffrey Ball as First Chief Sustainability Officer""",0.05352908745408058,0.0173325352370739,0.9291384220123291
CSL,17/07/2023,"""CSL Seqirus Begins Shipping Portfolio of Innovative Influenza Vaccines for the 2023/24 U.S. Season""",0.5454707145690918,0.010218119248747826,0.44431108236312866
CSL,28/06/2023,"""FDA Accepts Pfizer's (PFE) Hemophilia B Gene Therapy Filing""",0.8372586369514465,0.007776070851832628,0.15496531128883362
CSL,20/06/2023,"""uniQure announces achievement of $100 million milestone related to hemophilia B gene therapy""",0.8855137228965759,0.010291690938174725,0.10419455170631409
CSL,20/06/2023,"""CSL Behring Announces the First Patient Has Received FDA-Approved HEMGENIX® (etranacogene dezaparvovec-drlb) for Hemophilia B""",0.8478537201881409,0.009206963703036308,0.14293931424617767
CSL,05/06/2023,"""Injectafer® approved in the U.S. for the treatment of iron deficiency in patients with heart failure""",0.7473180890083313,0.015768378973007202,0.23691360652446747
CSL,18/05/2023,"""Kapruvia® (difelikefalin) recommended by England's NICE for the treatment of adults with moderate-to-severe CKD-associated pruritus""",0.7985919117927551,0.02145569585263729,0.17995239794254303
CSL,15/05/2023,"""UPDATE 1-UniQure to sell royalty interest in blood disorder therapy for up to $400 mln""",0.37348616123199463,0.01054798811674118,0.6159658432006836
CSL,02/05/2023,"""Topline Results from Two-Year Primary Efficacy Endpoint in Pivotal Phase 3 DUPLEX Study of Sparsentan in Focal Segmental Glomerulosclerosis""",0.6779433488845825,0.010232344269752502,0.31182435154914856
CSL,27/04/2023,"""OTC Markets Group Welcomes CSL Limited to OTCQX""",0.12001684308052063,0.007761575747281313,0.8722215294837952
CSL,25/04/2023,"""CSL Seqirus Proud to Attend and Present at 2023 Canadian Immunization Conference""",0.4716935157775879,0.009741740301251411,0.518564760684967
CSL,18/04/2023,"""CSL Behring Receives FDA Approval for Hizentra® (Immune Globulin Subcutaneous [Human] 20% Liquid) 50mL Prefilled Syringe""",0.9406974911689758,0.017215080559253693,0.04208748787641525
CSL,10/04/2023,"""Calculating The Fair Value Of CSL Limited (ASX:CSL)""",0.03544539213180542,0.019088566303253174,0.9454660415649414
CSL,28/03/2023,"""Tavneos® (avacopan) included in updated EULAR recommendations for the management of AAV""",0.09196774661540985,0.013765940442681313,0.8942663073539734
CSL,27/03/2023,"""CSL Opens New, State-of-the-Art Vaccine Research and Development Facility in Waltham, Massachusetts""",0.8519449830055237,0.009793676435947418,0.13826128840446472
CSL,20/03/2023,"""Large Vaccine Players Including GSK, Moderna Prepare For Bird Flu Vaccine 'Just In Case'""",0.13298195600509644,0.010634057223796844,0.8563839793205261
CSR,21/08/2023,"""Is Now An Opportune Moment To Examine CSR Limited (ASX:CSR)?""",0.04372688755393028,0.031221607699990273,0.9250515699386597
CSR,07/08/2023,"""CSR's (ASX:CSR) earnings growth rate lags the 24% CAGR delivered to shareholders""",0.5684360265731812,0.1209075003862381,0.31065645813941956
CSR,01/07/2023,"""Is CSR Limited's (ASX:CSR) Recent Performance Tethered To Its Attractive Financial Prospects?""",0.31853312253952026,0.13078878819942474,0.5506781339645386
CSR,13/05/2023,"""CSR's (ASX:CSR) Shareholders Will Receive A Bigger Dividend Than Last Year""",0.8571742177009583,0.008882991038262844,0.13394279778003693
CSR,08/05/2023,"""A Look At The Fair Value Of CSR Limited (ASX:CSR)""",0.05357517674565315,0.015112978406250477,0.931311845779419
CSR,11/04/2023,"""Quite a few insiders invested in CSR Limited (ASX:CSR) last year which is positive news for shareholders""",0.9288190603256226,0.015336069278419018,0.05584489554166794
CSR,28/03/2023,"""With 53% ownership, CSR Limited (ASX:CSR) boasts of strong institutional backing""",0.9058701992034912,0.008805518969893456,0.08532427996397018
CSR,14/03/2023,"""At AU$4.99, Is It Time To Put CSR Limited (ASX:CSR) On Your Watch List?""",0.04872569441795349,0.03513595461845398,0.9161383509635925
CSR,28/02/2023,"""CSR (ASX:CSR) sheds 3.3% this week, as yearly returns fall more in line with earnings growth""",0.00995198730379343,0.9747899770736694,0.015258069150149822
CSR,29/11/2022,"""Calculating The Intrinsic Value Of CSR Limited (ASX:CSR)""",0.04060015454888344,0.016703110188245773,0.942696750164032
CSR,07/11/2022,"""CSR (ASX:CSR) Is Paying Out A Larger Dividend Than Last Year""",0.9105527400970459,0.053153909742832184,0.03629329428076744
CSR,24/10/2022,"""A number of insiders bought CSR Limited (ASX:CSR) stock last year, which is great news for shareholders""",0.883112907409668,0.012807571329176426,0.10407949984073639
CSR,10/10/2022,"""CSR Limited (ASX:CSR) most popular amongst individual investors who own 50% of the shares, institutions hold 49%""",0.07138369232416153,0.008771305903792381,0.9198449850082397
CSR,21/09/2022,"""Shareholders in CSR (ASX:CSR) are in the red if they invested a year ago""",0.02398962341248989,0.06540311872959137,0.9106072783470154
CTD,28/08/2023,"""Is Now The Time To Put Corporate Travel Management (ASX:CTD) On Your Watchlist?""",0.03226999193429947,0.04485921934247017,0.9228708148002625
CTD,14/08/2023,"""Corporate Travel Management Limited's (ASX:CTD) Dismal Stock Performance Reflects Weak Fundamentals""",0.00818497221916914,0.9734951853752136,0.018319839611649513
CTD,10/06/2023,"""Institutions along with retail investors who hold considerable shares inCorporate Travel Management Limited (ASX:CTD) come under pressure; lose 5.4% of holdings value""",0.009397025220096111,0.968424379825592,0.02217864990234375
CTD,26/04/2023,"""Investing in Corporate Travel Management (ASX:CTD) three years ago would have delivered you a 117% gain""",0.882615864276886,0.009070097468793392,0.10831403732299805
CTD,07/04/2023,"""Is Now The Time To Look At Buying Corporate Travel Management Limited (ASX:CTD)?""",0.05608693137764931,0.014582440257072449,0.929330587387085
CTD,22/03/2023,"""A Look At The Fair Value Of Corporate Travel Management Limited (ASX:CTD)""",0.08527754247188568,0.01251726783812046,0.9022051692008972
CTD,05/03/2023,"""Can Corporate Travel Management Limited's (ASX:CTD) Weak Financials Pull The Plug On The Stock's Current Momentum On Its Share Price?""",0.012210551649332047,0.9525090456008911,0.035280391573905945
CTD,16/02/2023,"""Corporate Travel Management First Half 2023 Earnings: Revenues Beat Expectations, EPS Lags""",0.7532519698143005,0.22286607325077057,0.023881928995251656
CTD,15/02/2023,"""Australia’s Corporate Travel Management Staffs Up Anticipating Busier Times""",0.07826168090105057,0.8802825212478638,0.04145578667521477
CTD,01/01/2023,"""Corporate Travel Management Limited's (ASX:CTD) largest shareholders are individual investors with 59% ownership, institutions own 24%""",0.028586149215698242,0.016685614362359047,0.9547282457351685
CTD,17/11/2022,"""Investors in Corporate Travel Management (ASX:CTD) have unfortunately lost 30% over the last year""",0.011502748355269432,0.9727600812911987,0.015737192705273628
CTD,19/10/2022,"""Is Now An Opportune Moment To Examine Corporate Travel Management Limited (ASX:CTD)?""",0.04649970680475235,0.024479208514094353,0.9290210604667664
CTD,20/09/2022,"""An Intrinsic Calculation For Corporate Travel Management Limited (ASX:CTD) Suggests It's 37% Undervalued""",0.03354077786207199,0.9377267360687256,0.02873249724507332
CWN,No data for this company,"""No data for this company""",0.018754366785287857,0.08326968550682068,0.8979759216308594
CWY,26/08/2023,"""Cleanaway Waste Management (ASX:CWY) Has Announced A Dividend Of A$0.0245""",0.15048937499523163,0.012108852155506611,0.837401807308197
CWY,24/08/2023,"""Cleanaway Waste Management Full Year 2023 Earnings: Revenues Beat Expectations, EPS Lags""",0.7880003452301025,0.19013644754886627,0.02186313271522522
CWY,13/06/2023,"""Cleanaway Waste Management Limited (ASX:CWY) is favoured by institutional owners who hold 54% of the company""",0.06971599161624908,0.009165184572339058,0.9211188554763794
CWY,27/04/2023,"""What Does Cleanaway Waste Management Limited's (ASX:CWY) Share Price Indicate?""",0.02220071107149124,0.04816773161292076,0.9296315312385559
CWY,04/04/2023,"""Is Cleanaway Waste Management Limited's (ASX:CWY) Recent Performance Underpinned By Weak Financials?""",0.01601473242044449,0.9592711925506592,0.024714117869734764
CWY,18/03/2023,"""Does This Valuation Of Cleanaway Waste Management Limited (ASX:CWY) Imply Investors Are Overpaying?""",0.040607571601867676,0.16845618188381195,0.7909362316131592
CWY,02/03/2023,"""A number of insiders bought Cleanaway Waste Management Limited (ASX:CWY) stock last year, which is great news for shareholders""",0.8893810510635376,0.012319191358983517,0.09829986095428467
CWY,16/02/2023,"""Cleanaway Waste Management's (ASX:CWY) investors will be pleased with their favorable 94% return over the last five years""",0.9429807662963867,0.017531337216496468,0.03948788344860077
CWY,02/01/2023,"""Cleanaway Waste Management Limited (ASX:CWY) is favoured by institutional owners who hold 55% of the company""",0.07324699312448502,0.008937820792198181,0.9178152084350586
CWY,18/11/2022,"""Is It Time To Consider Buying Cleanaway Waste Management Limited (ASX:CWY)?""",0.0616595633327961,0.012759141623973846,0.9255812764167786
CWY,26/10/2022,"""Should Weakness in Cleanaway Waste Management Limited's (ASX:CWY) Stock Be Seen As A Sign That Market Will Correct The Share Price Given Decent Financials?""",0.19547420740127563,0.7723269462585449,0.03219884634017944
CWY,18/09/2022,"""Insider Buying: The Cleanaway Waste Management Limited (ASX:CWY) Independent Non-Executive Director Just Bought AU$86k Worth Of Shares""",0.09391659498214722,0.014158889651298523,0.8919245004653931
CWY,16/09/2022,"""Cleanaway Waste Management's (ASX:CWY) Upcoming Dividend Will Be Larger Than Last Year's""",0.3973339796066284,0.011912685818970203,0.5907533764839172
CWY,09/09/2022,"""Cleanaway Waste Management (ASX:CWY) shareholders have earned a 18% CAGR over the last five years""",0.7891927361488342,0.012009743601083755,0.19879749417304993
DEG,23/08/2023,"""Novo’s ASX IPO Offer Oversubscribed; Offer Period Closed Early""",0.013524025678634644,0.9409453868865967,0.045530565083026886
DEG,02/08/2023,"""Novo Progresses ASX Dual Listing With Lodgement of Prospectus""",0.05830969288945198,0.01205223985016346,0.9296380877494812
DEG,18/07/2023,"""Exploration Update Focused On Discovery Success In 2023""",0.11962980777025223,0.011584973894059658,0.8687852621078491
DEG,28/06/2023,"""De Grey Mining Ltd. Announces Increased Investment in Novo Resources Corp.""",0.8609554171562195,0.01721377857029438,0.12183085829019547
DEG,28/06/2023,"""Novo Closes Cornerstone Investment With De Grey Mining""",0.04708360880613327,0.020845290273427963,0.9320710897445679
DEG,21/06/2023,"""De Grey to Invest A$25 Million to Earn 50% in Egina JV and Complete A$10 Million Cornerstone Investment""",0.6484819054603577,0.007353544235229492,0.34416455030441284
DHG,19/08/2023,"""Domain Holdings Australia (ASX:DHG) Has Announced A Dividend Of A$0.04""",0.1850099265575409,0.018349336460232735,0.7966407537460327
DHG,15/08/2023,"""There's Been No Shortage Of Growth Recently For Domain Holdings Australia's (ASX:DHG) Returns On Capital""",0.8822226524353027,0.01004017237573862,0.10773719847202301
DHG,01/06/2023,"""Domain Holdings Australia Limited (ASX:DHG) stock most popular amongst public companies who own 60%, while individual investors hold 28%""",0.08320584148168564,0.009137768298387527,0.9076564311981201
DHG,23/04/2023,"""Pulling back 7.1% this week, Domain Holdings Australia's ASX:DHG) three-year decline in earnings may be coming into investors focus""",0.013198974542319775,0.9724905490875244,0.014310520142316818
DHG,06/04/2023,"""Should You Investigate Domain Holdings Australia Limited (ASX:DHG) At AU$3.63?""",0.03258597105741501,0.026319187134504318,0.9410948753356934
DHG,22/03/2023,"""A Look At The Fair Value Of Domain Holdings Australia Limited (ASX:DHG)""",0.056865766644477844,0.015483064576983452,0.9276511073112488
DHG,08/03/2023,"""We Like These Underlying Return On Capital Trends At Domain Holdings Australia (ASX:DHG)""",0.07451219111680984,0.014151670970022678,0.9113361835479736
DHG,18/02/2023,"""Domain Holdings Australia First Half 2023 Earnings: Revenues Beat Expectations, EPS Lags""",0.5172480940818787,0.4548383057117462,0.027913622558116913
DHG,09/02/2023,"""Domain Holdings Australia Limited (ASX:DHG) insider upped their holding by 532% earlier this year""",0.9539157152175903,0.019555969163775444,0.026528215035796165
DHG,14/01/2023,"""Domain Holdings Australia Limited's (ASX:DHG) Stock's Been Going Strong: Could Weak Financials Mean The Market Will Correct Its Share Price?""",0.2066984921693802,0.7576814293861389,0.03562004864215851
DHG,13/12/2022,"""Individual investors own 33% of Domain Holdings Australia Limited (ASX:DHG) shares but public companies control 55% of the company""",0.024216968566179276,0.024368245154619217,0.9514147639274597
DHG,14/11/2022,"""Earnings growth of 0.6% over 1 year hasn't been enough to translate into positive returns for Domain Holdings Australia (ASX:DHG) shareholders""",0.9208527207374573,0.04458414018154144,0.03456316143274307
DHG,23/10/2022,"""Why Domain Holdings Australia Limited (ASX:DHG) Could Be Worth Watching""",0.06905046850442886,0.01631251536309719,0.91463702917099
DHG,30/09/2022,"""Domain Holdings Australia Limited (ASX:DHG) Shares Could Be 41% Below Their Intrinsic Value Estimate""",0.0070663695223629475,0.9583683609962463,0.034565217792987823
DHG,16/09/2022,"""With Domain Holdings Australia Limited (ASX:DHG) It Looks Like You'll Get What You Pay For""",0.649692952632904,0.009112312458455563,0.34119468927383423
DHG,02/09/2022,"""Insiders at Domain Holdings Australia Limited (ASX:DHG) snagged a bargain: a AU$472k profit on a AU$1.5m buy""",0.8265978693962097,0.13959501683712006,0.03380703181028366
DMP,30/08/2023,"""Pro-Putin rapper takes over Domino’s Pizza in Russia""",0.03504302725195885,0.0996747761964798,0.8652821779251099
DMP,30/08/2023,"""Domino's Pizza Inc (DPZ): A Slice of the Market Pie""",0.12625937163829803,0.011523445136845112,0.8622172474861145
DMP,30/08/2023,"""Is Domino's Pizza Inc (DPZ) a Slice of Bargain? An In-Depth Analysis of Its Market Value""",0.1077786237001419,0.010440809652209282,0.8817805647850037
DMP,25/08/2023,"""It Might Not Be A Great Idea To Buy Domino's Pizza Enterprises Limited (ASX:DMP) For Its Next Dividend""",0.04572327807545662,0.01999007537961006,0.9342865943908691
DMP,23/08/2023,"""Domino's Pizza Enterprises Full Year 2023 Earnings: EPS: AU$0.76 (vs AU$1.83 in FY 2022)""",0.1267879456281662,0.3417782187461853,0.5314338803291321
DMP,23/08/2023,"""Domino's Pizza (DPZ) Down 4.4% Since Last Earnings Report: Can It Rebound?""",0.00970416609197855,0.9716482758522034,0.01864754408597946
DMP,22/08/2023,"""Institutional owners may take dramatic actions as Domino's Pizza Enterprises Limited's (ASX:DMP) recent 4.2% drop adds to one-year losses""",0.01703662984073162,0.969613254070282,0.013350159861147404
DMP,18/08/2023,"""What's Behind Domino's (DPZ) 22% Increase in Three Months?""",0.0991155281662941,0.04211406409740448,0.8587703704833984
DMP,18/08/2023,"""Is It Too Late To Consider Buying Domino's Pizza, Inc. (NYSE:DPZ)?""",0.02889910712838173,0.08538882434368134,0.8857120275497437
DMP,16/08/2023,"""Add 5 Low-Beta Stocks to Your Portfolio to Counter Volatility""",0.12044494599103928,0.01274280808866024,0.8668122291564941
DMP,10/08/2023,"""20 Most Popular Fast Food Restaurants In The World""",0.20367716252803802,0.014004023745656013,0.7823188900947571
DMP,08/08/2023,"""The Zacks Analyst Blog Highlights Domino's, McDonald's, Wingstop, Dave & Buster's and Jack in the Box""",0.03705744817852974,0.031238209456205368,0.9317044019699097
DMP,07/08/2023,"""Top 5 Restaurant Stocks to Enrich Your Portfolio""",0.11887140572071075,0.011215166188776493,0.8699133992195129
DMP,06/08/2023,"""Domino's Pizza Group (LON:DOM) Could Be A Buy For Its Upcoming Dividend""",0.29845789074897766,0.010975291021168232,0.6905668377876282
DMP,04/08/2023,"""Domino's Pizza Group's (LON:DOM) Shareholders Will Receive A Bigger Dividend Than Last Year""",0.8612743616104126,0.00829104520380497,0.1304345726966858
DMP,03/08/2023,"""Get Out Now! 7 Stocks to Dump After Sorry Q2 Earnings""",0.0408325120806694,0.5909265279769897,0.36824092268943787
DMP,02/08/2023,"""Here's What's Concerning About Domino's Pizza Enterprises' (ASX:DMP) Returns On Capital""",0.029848884791135788,0.08298452943563461,0.8871665596961975
DMP,02/08/2023,"""U.S. fast-food chains add automation to boost speed""",0.6414651870727539,0.01682632975280285,0.34170854091644287
DMP,02/08/2023,"""REFILE-U.S. fast-food chains add automation to boost speed""",0.6970410346984863,0.01285102590918541,0.2901079058647156
DMP,02/08/2023,"""The Zacks Analyst Blog Highlights ServiceNow, Domino's Pizza , Hubbell, Brown & Brown and On Holding""",0.03741993010044098,0.024769993498921394,0.9378100633621216
DOW,18/08/2023,"""It Might Not Be A Great Idea To Buy Downer EDI Limited (ASX:DOW) For Its Next Dividend""",0.041428908705711365,0.023354293778538704,0.9352167248725891
DOW,12/08/2023,"""Downer EDI (ASX:DOW) Is Reducing Its Dividend To A$0.08""",0.01274910382926464,0.9533333778381348,0.03391759842634201
DOW,10/08/2023,"""Downer EDI Full Year 2023 Earnings: Revenues Beat Expectations, EPS Lags""",0.5354951024055481,0.4420575499534607,0.022447330877184868
DOW,05/07/2023,"""An Intrinsic Calculation For Downer EDI Limited (ASX:DOW) Suggests It's 45% Undervalued""",0.03719107061624527,0.9313405156135559,0.031468480825424194
DOW,14/06/2023,"""Returns On Capital Signal Difficult Times Ahead For Downer EDI (ASX:DOW)""",0.07368268817663193,0.48773154616355896,0.43858569860458374
DOW,29/05/2023,"""Institutional owners may consider drastic measures as Downer EDI Limited's (ASX:DOW) recent AU$107m drop adds to long-term losses""",0.01653323322534561,0.9642462730407715,0.01922052726149559
DOW,08/05/2023,"""While shareholders of Downer EDI (ASX:DOW) are in the red over the last five years, underlying earnings have actually grown""",0.8962711691856384,0.04392103850841522,0.059807732701301575
DOW,20/04/2023,"""Downer EDI Limited (ASX:DOW) Stock's On A Decline: Are Poor Fundamentals The Cause?""",0.01210075244307518,0.9607961177825928,0.02710314653813839
DOW,05/04/2023,"""Is Now An Opportune Moment To Examine Downer EDI Limited (ASX:DOW)?""",0.039224497973918915,0.032605595886707306,0.928169846534729
DOW,22/03/2023,"""Multiple insiders bought Downer EDI Limited (ASX:DOW) stock earlier this year, a positive sign for shareholders""",0.9371858239173889,0.016992446035146713,0.045821662992239
DOW,26/01/2023,"""Estimating The Fair Value Of Downer EDI Limited (ASX:DOW)""",0.04252808168530464,0.020846562460064888,0.9366253614425659
DOW,05/01/2023,"""Downer EDI (ASX:DOW) Will Be Looking To Turn Around Its Returns""",0.6316339373588562,0.00962073728442192,0.358745276927948
DOW,19/12/2022,"""With 56% institutional ownership, Downer EDI Limited (ASX:DOW) is a favorite amongst the big guns""",0.1241813451051712,0.008321579545736313,0.8674970269203186
DOW,29/11/2022,"""Shareholders in Downer EDI (ASX:DOW) are in the red if they invested three years ago""",0.02296271361410618,0.095297671854496,0.881739616394043
DOW,11/11/2022,"""Is Downer EDI Limited's (ASX:DOW) Stock On A Downtrend As A Result Of Its Poor Financials?""",0.007474624086171389,0.9667252898216248,0.025800103321671486
DOW,23/10/2022,"""At AU$4.37, Is Downer EDI Limited (ASX:DOW) Worth Looking At Closely?""",0.05042509362101555,0.022680053487420082,0.9268948435783386
DRR,14/08/2023,"""Are Deterra Royalties Limited (ASX:DRR) Investors Paying Above The Intrinsic Value?""",0.06396796554327011,0.020629502832889557,0.9154025316238403
DRR,05/07/2023,"""Investors in Deterra Royalties (ASX:DRR) have seen returns of 23% over the past year""",0.944955587387085,0.013696412555873394,0.04134804755449295
DXS,18/08/2023,"""Sydney office block sold at 16% discount as rates, remote working hit sector""",0.05811190977692604,0.09141173213720322,0.8504763245582581
EBO,25/08/2023,"""EBOS Group's (NZSE:EBO) Upcoming Dividend Will Be Larger Than Last Year's""",0.30057111382484436,0.01585802435874939,0.6835708618164062
EBO,17/07/2023,"""EBOS Group (NZSE:EBO) Will Want To Turn Around Its Return Trends""",0.36804142594337463,0.007841382175683975,0.6241171956062317
EBO,03/07/2023,"""While institutions own 22% of EBOS Group Limited (NZSE:EBO), individual investors are its largest shareholders with 59% ownership""",0.031277064234018326,0.016732107847929,0.9519908428192139
EBO,10/06/2023,"""EBOS Group Limited (NZSE:EBO) Stock Has Shown Weakness Lately But Financials Look Strong: Should Prospective Shareholders Make The Leap?""",0.12505990266799927,0.7655907273292542,0.10934939235448837
EBO,09/05/2023,"""Q1 2023 Shoals Technologies Group Inc Earnings Call""",0.037447549402713776,0.1403890997171402,0.8221633434295654
EBO,26/04/2023,"""Estimating The Intrinsic Value Of EBOS Group Limited (NZSE:EBO)""",0.08507566154003143,0.011821133084595203,0.903103232383728
EBO,22/03/2023,"""EBOS Group (NZSE:EBO) shareholders have earned a 24% CAGR over the last five years""",0.7864226698875427,0.009684032760560513,0.2038932591676712
EBO,22/02/2023,"""EBOS Group First Half 2023 Earnings: EPS: AU$0.70 (vs AU$0.61 in 1H 2022)""",0.10165992379188538,0.411949098110199,0.4863910377025604
EBO,06/02/2023,"""Investors Could Be Concerned With EBOS Group's (NZSE:EBO) Returns On Capital""",0.029555652290582657,0.6870080232620239,0.28343629837036133
EBO,23/01/2023,"""Individual investors account for 60% of EBOS Group Limited's (NZSE:EBO) ownership, while institutions account for 20%""",0.03272493556141853,0.016422923654317856,0.9508521556854248
EBO,31/12/2022,"""EBOS Group Limited's (NZSE:EBO) Stock Has Seen Strong Momentum: Does That Call For Deeper Study Of Its Financial Prospects?""",0.7339566946029663,0.009910210967063904,0.256133109331131
EBO,17/11/2022,"""A Look At The Intrinsic Value Of EBOS Group Limited (NZSE:EBO)""",0.0549849197268486,0.014136983081698418,0.9308781027793884
EBO,21/10/2022,"""Most Shareholders Will Probably Agree With EBOS Group Limited's (NZSE:EBO) CEO Compensation""",0.461291640996933,0.018330518156290054,0.5203778147697449
EBO,13/10/2022,"""Those who invested in EBOS Group (NZSE:EBO) five years ago are up 139%""",0.9078516364097595,0.011900031007826328,0.08024837076663971
ELD,02/08/2023,"""Elders (ASX:ELD) Will Be Hoping To Turn Its Returns On Capital Around""",0.9031840562820435,0.008101901970803738,0.088714100420475
ELD,04/06/2023,"""Could The Market Be Wrong About Elders Limited (ASX:ELD) Given Its Attractive Financial Prospects?""",0.07372955232858658,0.17069801688194275,0.7555723786354065
ELD,17/05/2023,"""Elders' (ASX:ELD) Shareholders Will Receive A Smaller Dividend Than Last Year""",0.14687255024909973,0.07973527163267136,0.7733922004699707
ELD,16/05/2023,"""Elders First Half 2023 Earnings: EPS: AU$0.31 (vs AU$0.58 in 1H 2022)""",0.07839931547641754,0.6365187764167786,0.2850819528102875
ELD,16/05/2023,"""Calculating The Fair Value Of Elders Limited (ASX:ELD)""",0.040603406727313995,0.018914658576250076,0.940481960773468
ELD,01/04/2023,"""Elders (ASX:ELD) investors are sitting on a loss of 31% if they invested a year ago""",0.02290716953575611,0.8510393500328064,0.12605340778827667
ELD,15/03/2023,"""Elders (ASX:ELD) Ticks All The Boxes When It Comes To Earnings Growth""",0.04833167791366577,0.05064011737704277,0.9010282158851624
ELD,23/02/2023,"""Elders (ASX:ELD) Might Become A Compounding Machine""",0.02541312389075756,0.3139963746070862,0.6605904698371887
ELD,23/12/2022,"""Elders Limited's (ASX:ELD) Stock Has Been Sliding But Fundamentals Look Strong: Is The Market Wrong?""",0.014873146079480648,0.9526873230934143,0.03243959695100784
ELD,09/12/2022,"""Non-Executive Director Matthew Quinn Just Bought 33% More Shares In Elders Limited (ASX:ELD)""",0.08211056888103485,0.011275957338511944,0.9066134691238403
ELD,07/12/2022,"""While institutions own 40% of Elders Limited (ASX:ELD), individual investors are its largest shareholders with 58% ownership""",0.031222308054566383,0.016901960596442223,0.9518757462501526
ELD,16/11/2022,"""Elders' (ASX:ELD) Upcoming Dividend Will Be Larger Than Last Year's""",0.2386290580034256,0.013425646349787712,0.7479453086853027
ELD,22/10/2022,"""Elders' (ASX:ELD) investors will be pleased with their solid 195% return over the last five years""",0.9390041828155518,0.015738608315587044,0.04525725916028023
ELD,05/10/2022,"""Here's Why Elders (ASX:ELD) Has Caught The Eye Of Investors""",0.19808484613895416,0.009952795691788197,0.7919623851776123
ELD,16/09/2022,"""There Are Reasons To Feel Uneasy About Elders' (ASX:ELD) Returns On Capital""",0.09361185878515244,0.6158487796783447,0.290539413690567
ELD,02/09/2022,"""Multiple insiders bought Elders Limited (ASX:ELD) stock earlier this year, a positive sign for shareholders""",0.9436904788017273,0.01689162664115429,0.03941792994737625
EML,30/07/2023,"""Shareholders in EML Payments (ASX:EML) have lost 76%, as stock drops 13% this past week""",0.007790951989591122,0.9748396277427673,0.01736939698457718
EML,25/05/2023,"""EML Payments and Visa Unveil New Digital Gift Card Product for US and Canadian Shopping Centers""",0.6015689373016357,0.010208751074969769,0.3882223963737488
EML,23/05/2023,"""EML Payments Limited's (ASX:EML) Shift From Loss To Profit""",0.5751364827156067,0.03194373846054077,0.39291977882385254
EML,06/04/2023,"""EML's Authenticated Mandates Wins MPE Award for Open Banking Payment Innovation""",0.9291398525238037,0.01139349676668644,0.059466585516929626
EML,22/02/2023,"""EML Payments First Half 2023 Earnings: AU$0.35 loss per share (vs AU$0.033 loss in 1H 2022)""",0.011664049699902534,0.9696530103683472,0.018682952970266342
EML,20/02/2023,"""Shareholders in EML Payments (ASX:EML) have lost 87%, as stock drops 11% this past week""",0.007945524528622627,0.9747341871261597,0.017320262268185616
EML,09/01/2023,"""With 42% stake, EML Payments Limited (ASX:EML) seems to have captured institutional investors' interest""",0.8923701047897339,0.007452490273863077,0.10017742961645126
EML,29/11/2022,"""EML Payments Limited's (ASX:EML) Intrinsic Value Is Potentially 88% Above Its Share Price""",0.15263822674751282,0.014730898663401604,0.8326308727264404
EML,29/09/2022,"""ExtrasJar Selects EML Payments To Disrupt Health Insurance In Australia""",0.15838980674743652,0.01105376798659563,0.8305563926696777
EML,26/09/2022,"""EML's Nuapay Signs Milestone Contract Bringing Open Banking To Local Government And eCommerce Sectors In The UK""",0.9339650869369507,0.010608523152768612,0.05542644113302231
EML,07/09/2022,"""Investors in EML Payments (ASX:EML) have unfortunately lost 78% over the last year""",0.011228110641241074,0.9728386998176575,0.0159332025796175
